"# ""Tabelle f�r Zeitbereich: 01.01.2020 00:00 bis 01.01.2023 00:00""";;;;;;;;
"# ""Quelle""";;;;;;;;
Datum;Zeit;BOTT SO2 1H Mittelwert [痢/m設;BUCH SO2 1H Mittelwert [痢/m設;DATT SO2 1H Mittelwert [痢/m設;DUB2 SO2 1H Mittelwert [痢/m設;DWER SO2 1H Mittelwert [痢/m設;EVOG SO2 1H Mittelwert [痢/m設;WALS SO2 1H Mittelwert [痢/m設
23.05.2021;08:00;<10;<10;<10;<10;;<10;<10
23.05.2021;09:00;<10;<10;<10;<10;;<10;<10
23.05.2021;10:00;<10;<10;<10;<10;;<10;<10
23.05.2021;11:00;<10;<10;;19;;<10;
23.05.2021;12:00;<10;<10;<10;15;;<10;<10
23.05.2021;13:00;<10;<10;<10;23;;<10;<10
23.05.2021;14:00;<10;<10;<10;<10;;<10;<10
23.05.2021;15:00;<10;<10;<10;11;;<10;<10
23.05.2021;16:00;<10;;<10;12;;<10;<10
23.05.2021;17:00;<10;<10;<10;<10;;<10;<10
23.05.2021;18:00;<10;<10;<10;<10;;<10;<10
23.05.2021;19:00;;<10;<10;<10;;<10;<10
23.05.2021;20:00;32;<10;<10;<10;;<10;40
23.05.2021;21:00;<10;<10;<10;<10;;<10;41
23.05.2021;22:00;<10;<10;<10;<10;;<10;<10
23.05.2021;23:00;<10;<10;<10;<10;;<10;<10
23.05.2021;24:00:00;<10;<10;<10;<10;;<10;<10
24.05.2021;01:00;<10;<10;<10;13;;<10;<10
24.05.2021;02:00;<10;<10;<10;<10;;<10;<10
24.05.2021;03:00;<10;<10;<10;11;;<10;<10
24.05.2021;04:00;<10;<10;<10;<10;;;<10
24.05.2021;05:00;<10;<10;<10;<10;;<10;<10
24.05.2021;06:00;<10;<10;<10;<10;;<10;<10
24.05.2021;07:00;<10;<10;<10;<10;;<10;<10
24.05.2021;08:00;<10;<10;<10;<10;;<10;<10
24.05.2021;09:00;<10;<10;<10;<10;;<10;<10
24.05.2021;10:00;15;<10;<10;<10;;<10;<10
24.05.2021;11:00;<10;<10;<10;<10;;<10;20
24.05.2021;12:00;30;<10;;<10;;<10;
24.05.2021;13:00;<10;<10;;<10;;<10;<10
24.05.2021;14:00;13;<10;<10;<10;;<10;14
24.05.2021;15:00;24;<10;<10;<10;;<10;48
24.05.2021;16:00;20;<10;<10;<10;;<10;16
24.05.2021;17:00;12;;<10;<10;;<10;49
24.05.2021;18:00;<10;<10;<10;<10;;<10;25
24.05.2021;19:00;12;<10;<10;<10;;<10;13
24.05.2021;20:00;;<10;<10;11;;<10;13
24.05.2021;21:00;<10;<10;<10;<10;;<10;<10
24.05.2021;22:00;<10;<10;<10;<10;;<10;<10
24.05.2021;23:00;21;<10;<10;<10;;<10;<10
24.05.2021;24:00:00;22;<10;<10;<10;;<10;35
25.05.2021;01:00;12;<10;<10;<10;;<10;32
25.05.2021;02:00;<10;<10;<10;<10;;<10;<10
25.05.2021;03:00;<10;<10;<10;<10;;<10;<10
25.05.2021;04:00;<10;<10;<10;<10;;<10;<10
25.05.2021;05:00;11;<10;<10;<10;;;<10
25.05.2021;06:00;13;<10;<10;<10;;<10;<10
25.05.2021;07:00;19;<10;<10;<10;;<10;<10
25.05.2021;08:00;16;<10;<10;<10;;<10;<10
25.05.2021;09:00;11;<10;<10;<10;;<10;<10
25.05.2021;10:00;<10;<10;<10;16;;<10;<10
25.05.2021;11:00;<10;12;<10;<10;;<10;<10
25.05.2021;12:00;<10;<10;<10;23;;<10;<10
25.05.2021;13:00;<10;<10;;<10;;<10;
25.05.2021;14:00;<10;<10;;<10;;<10;<10
25.05.2021;15:00;<10;<10;<10;<10;;<10;<10
25.05.2021;16:00;<10;<10;<10;<10;;<10;<10
25.05.2021;17:00;<10;<10;<10;<10;;<10;<10
25.05.2021;18:00;<10;;<10;<10;;<10;<10
25.05.2021;19:00;<10;<10;<10;<10;;<10;<10
25.05.2021;20:00;<10;<10;<10;<10;;<10;<10
25.05.2021;21:00;;<10;<10;<10;;<10;<10
25.05.2021;22:00;<10;<10;<10;<10;;<10;<10
25.05.2021;23:00;<10;<10;<10;<10;;<10;<10
25.05.2021;24:00:00;<10;<10;<10;<10;;<10;<10
26.05.2021;01:00;<10;<10;<10;<10;;<10;<10
26.05.2021;02:00;10;<10;<10;<10;;<10;<10
26.05.2021;03:00;<10;<10;<10;<10;;<10;<10
26.05.2021;04:00;<10;<10;<10;<10;;<10;<10
26.05.2021;05:00;<10;<10;<10;<10;;<10;<10
26.05.2021;06:00;<10;<10;<10;<10;;;<10
26.05.2021;07:00;<10;<10;<10;<10;;<10;<10
26.05.2021;08:00;;<10;<10;<10;;<10;<10
26.05.2021;09:00;;<10;<10;<10;;<10;
26.05.2021;10:00;18;<10;<10;<10;;<10;
26.05.2021;11:00;14;<10;<10;<10;;<10;
26.05.2021;12:00;26;<10;<10;<10;;;<10
26.05.2021;13:00;14;<10;<10;<10;;<10;<10
26.05.2021;14:00;<10;<10;;<10;;<10;<10
26.05.2021;15:00;<10;<10;;<10;;<10;<10
26.05.2021;16:00;<10;<10;<10;<10;;<10;<10
26.05.2021;17:00;<10;<10;<10;22;;<10;<10
26.05.2021;18:00;<10;<10;<10;16;;<10;<10
26.05.2021;19:00;<10;;<10;21;;<10;<10
26.05.2021;20:00;<10;<10;<10;37;;<10;<10
26.05.2021;21:00;<10;<10;<10;13;;<10;<10
26.05.2021;22:00;<10;<10;<10;16;;<10;<10
26.05.2021;23:00;<10;<10;<10;16;;<10;<10
26.05.2021;24:00:00;<10;<10;<10;<10;;<10;<10
27.05.2021;01:00;<10;<10;<10;11;;<10;<10
27.05.2021;02:00;<10;<10;<10;<10;;<10;<10
27.05.2021;03:00;<10;<10;<10;11;;<10;<10
27.05.2021;04:00;<10;<10;<10;<10;;<10;<10
27.05.2021;05:00;<10;<10;<10;<10;;<10;<10
27.05.2021;06:00;<10;<10;<10;13;;12;<10
27.05.2021;07:00;<10;<10;<10;10;;<10;<10
27.05.2021;08:00;<10;<10;<10;<10;;<10;<10
27.05.2021;09:00;<10;<10;;<10;;<10;<10
27.05.2021;10:00;<10;<10;;<10;;<10;<10
27.05.2021;11:00;<10;<10;;11;;11;<10
27.05.2021;12:00;<10;<10;<10;12;;<10;
27.05.2021;13:00;<10;<10;<10;28;;;<10
27.05.2021;14:00;<10;<10;<10;17;;14;<10
27.05.2021;15:00;<10;<10;<10;38;;<10;<10
27.05.2021;16:00;<10;<10;<10;28;;<10;<10
27.05.2021;17:00;<10;<10;<10;32;;<10;<10
27.05.2021;18:00;<10;<10;<10;26;;<10;<10
27.05.2021;19:00;<10;<10;<10;13;;<10;<10
27.05.2021;20:00;<10;;<10;17;;<10;<10
27.05.2021;21:00;<10;<10;<10;26;;<10;<10
27.05.2021;22:00;<10;<10;<10;<10;;<10;<10
27.05.2021;23:00;<10;<10;<10;11;;<10;<10
27.05.2021;24:00:00;<10;<10;<10;<10;;<10;<10
28.05.2021;01:00;<10;<10;<10;<10;;<10;<10
28.05.2021;02:00;<10;<10;<10;<10;;<10;<10
28.05.2021;03:00;<10;<10;<10;<10;;<10;<10
28.05.2021;04:00;<10;<10;<10;<10;;<10;<10
28.05.2021;05:00;<10;<10;<10;<10;;<10;<10
28.05.2021;06:00;<10;<10;<10;<10;;<10;<10
28.05.2021;07:00;<10;<10;<10;10;;<10;<10
28.05.2021;08:00;19;<10;<10;12;;<10;<10
28.05.2021;09:00;<10;<10;<10;26;;<10;<10
28.05.2021;10:00;20;<10;<10;45;;16;<10
28.05.2021;11:00;18;10;;63;;22;<10
28.05.2021;12:00;14;<10;;49;;14;<10
28.05.2021;13:00;<10;<10;<10;25;;<10;
28.05.2021;14:00;<10;<10;<10;<10;;;<10
28.05.2021;15:00;<10;<10;<10;<10;;<10;<10
28.05.2021;16:00;<10;<10;<10;<10;;<10;<10
28.05.2021;17:00;<10;<10;<10;<10;;<10;<10
28.05.2021;18:00;<10;<10;<10;<10;;<10;<10
28.05.2021;19:00;<10;<10;<10;<10;;<10;<10
28.05.2021;20:00;<10;<10;<10;<10;;<10;<10
28.05.2021;21:00;<10;;<10;<10;;<10;<10
28.05.2021;22:00;<10;<10;<10;<10;;<10;<10
28.05.2021;23:00;<10;<10;<10;<10;;<10;<10
28.05.2021;24:00:00;<10;<10;<10;23;;<10;<10
29.05.2021;01:00;<10;<10;<10;19;;<10;<10
29.05.2021;02:00;<10;<10;<10;14;;<10;<10
29.05.2021;03:00;<10;<10;<10;18;;<10;<10
29.05.2021;04:00;<10;<10;<10;<10;;<10;<10
29.05.2021;05:00;<10;<10;<10;15;;<10;<10
29.05.2021;06:00;<10;<10;<10;48;;<10;<10
29.05.2021;07:00;<10;<10;<10;13;;<10;<10
29.05.2021;08:00;<10;<10;<10;11;;<10;10
29.05.2021;09:00;<10;15;<10;<10;;<10;<10
29.05.2021;10:00;<10;<10;<10;<10;;<10;<10
29.05.2021;11:00;<10;<10;<10;10;;<10;<10
29.05.2021;12:00;<10;<10;;24;;<10;<10
29.05.2021;13:00;<10;<10;;43;;<10;<10
29.05.2021;14:00;<10;<10;<10;54;;<10;
29.05.2021;15:00;<10;<10;<10;26;;;<10
29.05.2021;16:00;<10;<10;<10;<10;;<10;<10
29.05.2021;17:00;<10;<10;<10;<10;;<10;<10
29.05.2021;18:00;<10;<10;<10;<10;;<10;<10
29.05.2021;19:00;<10;<10;<10;<10;;<10;<10
29.05.2021;20:00;<10;<10;<10;<10;;<10;<10
29.05.2021;21:00;<10;<10;<10;<10;;<10;<10
29.05.2021;22:00;<10;;<10;<10;;<10;<10
29.05.2021;23:00;<10;<10;<10;<10;;<10;<10
29.05.2021;24:00:00;<10;<10;<10;<10;;<10;<10
30.05.2021;01:00;<10;<10;<10;<10;;<10;<10
30.05.2021;02:00;<10;<10;<10;<10;;<10;<10
30.05.2021;03:00;<10;<10;<10;<10;;<10;<10
30.05.2021;04:00;<10;<10;<10;<10;;<10;<10
30.05.2021;05:00;<10;<10;<10;<10;;<10;<10
30.05.2021;06:00;<10;<10;<10;<10;;<10;<10
30.05.2021;07:00;<10;<10;<10;<10;;<10;<10
30.05.2021;08:00;<10;<10;<10;17;;<10;<10
30.05.2021;09:00;13;<10;<10;17;;<10;17
30.05.2021;10:00;<10;<10;<10;15;;<10;13
30.05.2021;11:00;<10;<10;<10;16;;<10;<10
30.05.2021;12:00;<10;<10;<10;14;;<10;13
30.05.2021;13:00;<10;<10;;12;;<10;<10
30.05.2021;14:00;<10;<10;;<10;;<10;<10
30.05.2021;15:00;<10;<10;<10;<10;;<10;
30.05.2021;16:00;<10;<10;<10;<10;;;<10
30.05.2021;17:00;<10;<10;<10;<10;;<10;<10
30.05.2021;18:00;<10;<10;<10;<10;;<10;<10
30.05.2021;19:00;<10;<10;<10;<10;;<10;<10
30.05.2021;20:00;<10;<10;<10;<10;;<10;<10
30.05.2021;21:00;<10;<10;<10;<10;;<10;<10
30.05.2021;22:00;<10;<10;<10;<10;;<10;<10
30.05.2021;23:00;<10;;<10;<10;;<10;<10
30.05.2021;24:00:00;<10;<10;<10;11;;<10;<10
31.05.2021;01:00;<10;<10;<10;<10;;<10;<10
31.05.2021;02:00;<10;<10;<10;12;;<10;<10
31.05.2021;03:00;<10;<10;<10;<10;;<10;<10
31.05.2021;04:00;<10;<10;<10;<10;;<10;<10
31.05.2021;05:00;<10;<10;<10;<10;;<10;<10
31.05.2021;06:00;<10;<10;<10;<10;;<10;<10
31.05.2021;07:00;<10;<10;<10;19;;<10;<10
31.05.2021;08:00;11;<10;<10;35;;<10;<10
31.05.2021;09:00;12;<10;<10;41;;<10;<10
31.05.2021;10:00;<10;<10;<10;32;;;<10
31.05.2021;11:00;<10;<10;<10;<10;;<10;<10
31.05.2021;12:00;<10;<10;<10;<10;;<10;<10
31.05.2021;13:00;<10;<10;<10;<10;;<10;<10
31.05.2021;14:00;<10;<10;;<10;;<10;<10
31.05.2021;15:00;<10;<10;;<10;;<10;<10
31.05.2021;16:00;<10;<10;<10;<10;;<10;
31.05.2021;17:00;<10;<10;<10;<10;;<10;<10
31.05.2021;18:00;<10;<10;<10;<10;;<10;<10
31.05.2021;19:00;<10;<10;<10;<10;;<10;<10
31.05.2021;20:00;<10;<10;<10;<10;;<10;<10
31.05.2021;21:00;<10;<10;<10;13;;<10;<10
31.05.2021;22:00;<10;<10;<10;<10;;<10;<10
31.05.2021;23:00;<10;<10;<10;<10;;<10;<10
31.05.2021;24:00:00;<10;;<10;10;;<10;<10
01.06.2021;01:00;<10;<10;<10;<10;;<10;<10
01.06.2021;02:00;<10;<10;<10;<10;;<10;12
01.06.2021;03:00;<10;<10;<10;<10;;<10;12
01.06.2021;04:00;<10;<10;<10;<10;;<10;<10
01.06.2021;05:00;<10;<10;<10;<10;;<10;<10
01.06.2021;06:00;<10;<10;<10;<10;;<10;<10
01.06.2021;07:00;<10;<10;<10;<10;;<10;13
01.06.2021;08:00;<10;<10;<10;<10;;<10;10
01.06.2021;09:00;<10;<10;<10;<10;;<10;<10
01.06.2021;10:00;<10;<10;<10;<10;;<10;<10
01.06.2021;11:00;<10;<10;<10;<10;;;<10
01.06.2021;12:00;<10;<10;<10;<10;;<10;<10
01.06.2021;13:00;<10;<10;<10;<10;;<10;<10
01.06.2021;14:00;<10;<10;<10;<10;;<10;<10
01.06.2021;15:00;<10;<10;;<10;;<10;<10
01.06.2021;16:00;<10;<10;;<10;;<10;<10
01.06.2021;17:00;<10;<10;<10;<10;;<10;
01.06.2021;18:00;<10;<10;<10;<10;;<10;<10
01.06.2021;19:00;<10;<10;<10;<10;;<10;<10
01.06.2021;20:00;<10;<10;<10;<10;;<10;<10
01.06.2021;21:00;<10;<10;<10;10;;<10;<10
01.06.2021;22:00;<10;<10;<10;21;;<10;<10
01.06.2021;23:00;<10;<10;<10;21;;<10;<10
01.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
02.06.2021;01:00;<10;;<10;<10;;<10;<10
02.06.2021;02:00;<10;<10;<10;<10;;<10;<10
02.06.2021;03:00;<10;<10;<10;<10;;<10;<10
02.06.2021;04:00;<10;<10;<10;;;<10;<10
02.06.2021;05:00;<10;<10;<10;<10;;<10;<10
02.06.2021;06:00;<10;<10;<10;<10;;<10;<10
02.06.2021;07:00;<10;<10;<10;<10;;<10;19
02.06.2021;08:00;<10;<10;<10;<10;;<10;19
02.06.2021;09:00;<10;<10;<10;<10;;<10;<10
02.06.2021;10:00;<10;<10;<10;<10;;<10;<10
02.06.2021;11:00;<10;<10;<10;<10;;<10;<10
02.06.2021;12:00;<10;<10;<10;<10;;;<10
02.06.2021;13:00;55;<10;<10;<10;;<10;<10
02.06.2021;14:00;52;<10;<10;<10;;<10;<10
02.06.2021;15:00;<10;<10;<10;<10;;<10;<10
02.06.2021;16:00;20;<10;;<10;;<10;<10
02.06.2021;17:00;<10;<10;;<10;;<10;<10
02.06.2021;18:00;<10;<10;<10;<10;;<10;
02.06.2021;19:00;22;<10;<10;<10;;<10;
02.06.2021;20:00;<10;<10;<10;<10;;<10;<10
02.06.2021;21:00;<10;<10;<10;<10;;<10;<10
02.06.2021;22:00;<10;<10;<10;<10;;<10;<10
02.06.2021;23:00;<10;<10;<10;<10;;<10;<10
02.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
03.06.2021;01:00;<10;<10;<10;<10;;<10;12
03.06.2021;02:00;75;;<10;<10;;<10;11
03.06.2021;03:00;22;<10;<10;<10;;<10;26
03.06.2021;04:00;<10;<10;<10;<10;;<10;12
03.06.2021;05:00;<10;<10;<10;;;<10;<10
03.06.2021;06:00;13;<10;<10;<10;;<10;<10
03.06.2021;07:00;13;<10;<10;<10;;<10;<10
03.06.2021;08:00;27;<10;<10;11;;<10;62
03.06.2021;09:00;10;<10;<10;<10;;<10;10
03.06.2021;10:00;28;<10;<10;<10;;<10;<10
03.06.2021;11:00;67;<10;<10;<10;;<10;<10
03.06.2021;12:00;140;<10;<10;<10;;<10;<10
03.06.2021;13:00;52;<10;<10;<10;;;<10
03.06.2021;14:00;72;<10;<10;<10;;<10;13
03.06.2021;15:00;56;<10;<10;<10;;<10;19
03.06.2021;16:00;12;<10;<10;<10;;<10;<10
03.06.2021;17:00;46;<10;;<10;;<10;12
03.06.2021;18:00;52;<10;;<10;;<10;13
03.06.2021;19:00;26;<10;<10;<10;;<10;
03.06.2021;20:00;<10;<10;<10;<10;;<10;
03.06.2021;21:00;<10;<10;<10;<10;;<10;<10
03.06.2021;22:00;<10;<10;<10;<10;;<10;<10
03.06.2021;23:00;<10;<10;<10;<10;;<10;<10
03.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
04.06.2021;01:00;<10;<10;<10;<10;;<10;<10
04.06.2021;02:00;<10;<10;<10;<10;;<10;<10
04.06.2021;03:00;<10;;<10;<10;;<10;<10
04.06.2021;04:00;<10;<10;<10;<10;;<10;<10
04.06.2021;05:00;<10;<10;<10;<10;;<10;<10
04.06.2021;06:00;<10;<10;<10;;;<10;<10
04.06.2021;07:00;<10;<10;<10;<10;;<10;<10
04.06.2021;08:00;<10;<10;<10;<10;;<10;<10
04.06.2021;09:00;<10;<10;<10;<10;;<10;<10
04.06.2021;10:00;<10;15;<10;<10;;<10;<10
04.06.2021;11:00;<10;13;<10;15;;<10;<10
04.06.2021;12:00;<10;16;<10;18;;10;<10
04.06.2021;13:00;<10;15;<10;28;;15;<10
04.06.2021;14:00;<10;16;<10;41;;;<10
04.06.2021;15:00;<10;<10;<10;16;;<10;<10
04.06.2021;16:00;<10;<10;<10;<10;;<10;<10
04.06.2021;17:00;<10;<10;<10;<10;;<10;<10
04.06.2021;18:00;<10;<10;;<10;;<10;<10
04.06.2021;19:00;<10;<10;;<10;;<10;<10
04.06.2021;20:00;<10;<10;<10;<10;;<10;
04.06.2021;21:00;<10;<10;<10;<10;;<10;
04.06.2021;22:00;<10;<10;<10;<10;;<10;<10
04.06.2021;23:00;<10;<10;<10;<10;;<10;<10
04.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
05.06.2021;01:00;<10;<10;<10;<10;;<10;<10
05.06.2021;02:00;<10;<10;<10;<10;;<10;<10
05.06.2021;03:00;<10;<10;<10;<10;;<10;<10
05.06.2021;04:00;<10;;<10;<10;;<10;<10
05.06.2021;05:00;<10;<10;<10;<10;;<10;<10
05.06.2021;06:00;<10;<10;<10;<10;;<10;<10
05.06.2021;07:00;<10;<10;<10;;;<10;<10
05.06.2021;08:00;<10;<10;<10;<10;;<10;<10
05.06.2021;09:00;<10;<10;<10;<10;;<10;<10
05.06.2021;10:00;<10;<10;<10;<10;;<10;<10
05.06.2021;11:00;<10;<10;<10;<10;;<10;<10
05.06.2021;12:00;<10;<10;<10;<10;;<10;<10
05.06.2021;13:00;<10;<10;<10;<10;;<10;<10
05.06.2021;14:00;<10;<10;<10;<10;;<10;<10
05.06.2021;15:00;<10;<10;<10;<10;;;<10
05.06.2021;16:00;<10;<10;<10;<10;;<10;<10
05.06.2021;17:00;<10;<10;<10;<10;;<10;<10
05.06.2021;18:00;<10;<10;<10;<10;;<10;<10
05.06.2021;19:00;<10;<10;;<10;;<10;<10
05.06.2021;20:00;<10;<10;;<10;;<10;<10
05.06.2021;21:00;<10;<10;<10;<10;;<10;
05.06.2021;22:00;<10;<10;<10;<10;;<10;
05.06.2021;23:00;<10;<10;<10;11;;<10;<10
05.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
06.06.2021;01:00;<10;<10;<10;<10;;<10;<10
06.06.2021;02:00;<10;<10;<10;<10;;<10;<10
06.06.2021;03:00;<10;<10;<10;<10;;<10;<10
06.06.2021;04:00;<10;<10;<10;<10;;<10;<10
06.06.2021;05:00;<10;;<10;15;;<10;<10
06.06.2021;06:00;<10;<10;<10;<10;;<10;<10
06.06.2021;07:00;<10;<10;<10;<10;;<10;<10
06.06.2021;08:00;<10;<10;<10;;;<10;<10
06.06.2021;09:00;<10;<10;<10;<10;;<10;<10
06.06.2021;10:00;<10;<10;<10;<10;;<10;<10
06.06.2021;11:00;<10;<10;<10;10;;<10;<10
06.06.2021;12:00;<10;<10;<10;<10;;<10;<10
06.06.2021;13:00;<10;<10;<10;<10;;<10;<10
06.06.2021;14:00;<10;<10;<10;<10;;<10;<10
06.06.2021;15:00;<10;<10;<10;<10;;<10;<10
06.06.2021;16:00;<10;<10;<10;17;;;<10
06.06.2021;17:00;<10;<10;<10;14;;<10;<10
06.06.2021;18:00;<10;<10;<10;<10;;<10;<10
06.06.2021;19:00;<10;<10;<10;14;;<10;<10
06.06.2021;20:00;<10;<10;;15;;<10;<10
06.06.2021;21:00;<10;<10;;11;;<10;<10
06.06.2021;22:00;<10;<10;<10;<10;;<10;
06.06.2021;23:00;<10;<10;<10;<10;;<10;
06.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
07.06.2021;01:00;<10;<10;<10;<10;;<10;<10
07.06.2021;02:00;<10;<10;<10;<10;;<10;<10
07.06.2021;03:00;<10;<10;<10;<10;;<10;<10
07.06.2021;04:00;<10;<10;<10;<10;;<10;<10
07.06.2021;05:00;<10;<10;<10;<10;;<10;<10
07.06.2021;06:00;<10;;<10;<10;;<10;<10
07.06.2021;07:00;<10;<10;<10;<10;;<10;<10
07.06.2021;08:00;<10;<10;<10;<10;;<10;<10
07.06.2021;09:00;<10;10;<10;;;<10;<10
07.06.2021;10:00;<10;<10;<10;<10;;<10;<10
07.06.2021;11:00;<10;<10;<10;<10;;<10;<10
07.06.2021;12:00;<10;<10;<10;<10;;<10;<10
07.06.2021;13:00;<10;<10;<10;<10;;<10;<10
07.06.2021;14:00;<10;<10;<10;<10;;<10;<10
07.06.2021;15:00;<10;<10;<10;<10;;<10;<10
07.06.2021;16:00;<10;<10;<10;<10;;<10;<10
07.06.2021;17:00;<10;<10;<10;<10;;;<10
07.06.2021;18:00;<10;<10;<10;<10;;<10;<10
07.06.2021;19:00;<10;<10;<10;<10;;<10;<10
07.06.2021;20:00;<10;<10;<10;<10;;<10;<10
07.06.2021;21:00;<10;<10;;<10;;<10;<10
07.06.2021;22:00;<10;<10;;<10;;<10;<10
07.06.2021;23:00;<10;<10;<10;<10;;<10;<10
07.06.2021;24:00:00;<10;<10;<10;<10;;<10;
08.06.2021;01:00;<10;<10;<10;<10;;<10;<10
08.06.2021;02:00;<10;<10;<10;<10;;<10;<10
08.06.2021;03:00;<10;<10;<10;<10;;<10;<10
08.06.2021;04:00;<10;<10;<10;<10;;<10;<10
08.06.2021;05:00;<10;<10;<10;<10;;<10;<10
08.06.2021;06:00;<10;<10;<10;<10;;<10;<10
08.06.2021;07:00;<10;;<10;<10;;<10;<10
08.06.2021;08:00;<10;<10;<10;13;;<10;<10
08.06.2021;09:00;<10;<10;<10;<10;;<10;22
08.06.2021;10:00;<10;<10;<10;29;;<10;<10
08.06.2021;11:00;<10;10;<10;27;;<10;<10
08.06.2021;12:00;<10;12;<10;22;;<10;<10
08.06.2021;13:00;<10;<10;<10;<10;;<10;<10
08.06.2021;14:00;<10;<10;<10;<10;;<10;<10
08.06.2021;15:00;<10;<10;<10;<10;;<10;<10
08.06.2021;16:00;<10;<10;<10;<10;;<10;<10
08.06.2021;17:00;<10;<10;<10;<10;;<10;<10
08.06.2021;18:00;<10;<10;<10;<10;;;<10
08.06.2021;19:00;<10;<10;<10;<10;;<10;<10
08.06.2021;20:00;<10;<10;<10;<10;;<10;<10
08.06.2021;21:00;<10;<10;<10;<10;;<10;<10
08.06.2021;22:00;<10;<10;;<10;;<10;<10
08.06.2021;23:00;<10;<10;;<10;;<10;<10
08.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
09.06.2021;01:00;<10;<10;<10;<10;;<10;
09.06.2021;02:00;<10;<10;<10;<10;;<10;<10
09.06.2021;03:00;<10;<10;<10;<10;;<10;<10
09.06.2021;04:00;<10;<10;<10;<10;;<10;<10
09.06.2021;05:00;<10;<10;<10;<10;;<10;<10
09.06.2021;06:00;<10;<10;<10;<10;;<10;<10
09.06.2021;07:00;<10;<10;<10;<10;;<10;<10
09.06.2021;08:00;<10;;<10;<10;;14;<10
09.06.2021;09:00;10;<10;<10;<10;;<10;<10
09.06.2021;10:00;<10;26;<10;<10;;<10;<10
09.06.2021;11:00;<10;13;<10;36;;<10;<10
09.06.2021;12:00;<10;<10;<10;17;;<10;<10
09.06.2021;13:00;<10;<10;<10;29;;<10;<10
09.06.2021;14:00;<10;<10;<10;25;;<10;<10
09.06.2021;15:00;<10;<10;<10;23;;<10;<10
09.06.2021;16:00;<10;<10;<10;30;;<10;<10
09.06.2021;17:00;<10;<10;<10;17;;<10;<10
09.06.2021;18:00;<10;<10;<10;11;;<10;<10
09.06.2021;19:00;<10;<10;<10;<10;;;<10
09.06.2021;20:00;<10;<10;<10;<10;;<10;<10
09.06.2021;21:00;<10;<10;<10;<10;;<10;<10
09.06.2021;22:00;<10;<10;<10;<10;;<10;<10
09.06.2021;23:00;<10;<10;;<10;;<10;<10
09.06.2021;24:00:00;<10;<10;;<10;;<10;<10
10.06.2021;01:00;<10;<10;<10;<10;;<10;<10
10.06.2021;02:00;<10;<10;<10;<10;;<10;
10.06.2021;03:00;<10;<10;<10;<10;;<10;<10
10.06.2021;04:00;<10;<10;<10;<10;;<10;<10
10.06.2021;05:00;<10;<10;<10;<10;;<10;<10
10.06.2021;06:00;<10;<10;<10;<10;;<10;<10
10.06.2021;07:00;<10;<10;<10;<10;;<10;<10
10.06.2021;08:00;<10;<10;<10;<10;;<10;<10
10.06.2021;09:00;18;;<10;<10;;<10;<10
10.06.2021;10:00;15;<10;<10;<10;;17;<10
10.06.2021;11:00;12;<10;;<10;;11;<10
10.06.2021;12:00;11;<10;;17;;13;<10
10.06.2021;13:00;<10;<10;;14;;<10;<10
10.06.2021;14:00;<10;<10;;18;;<10;<10
10.06.2021;15:00;<10;<10;;<10;;<10;<10
10.06.2021;16:00;<10;<10;;13;;<10;<10
10.06.2021;17:00;<10;<10;;20;;<10;<10
10.06.2021;18:00;<10;<10;;21;;<10;<10
10.06.2021;19:00;<10;<10;<10;11;;<10;<10
10.06.2021;20:00;<10;<10;<10;<10;;;<10
10.06.2021;21:00;<10;<10;<10;<10;;<10;<10
10.06.2021;22:00;<10;<10;<10;<10;;<10;<10
10.06.2021;23:00;<10;<10;<10;<10;;<10;<10
10.06.2021;24:00:00;<10;13;<10;<10;;<10;<10
11.06.2021;01:00;<10;14;<10;14;;<10;<10
11.06.2021;02:00;<10;<10;<10;37;;23;<10
11.06.2021;03:00;<10;<10;<10;24;;10;<10
11.06.2021;04:00;<10;<10;<10;11;;<10;<10
11.06.2021;05:00;<10;<10;<10;<10;;<10;<10
11.06.2021;06:00;<10;<10;<10;<10;;<10;<10
11.06.2021;07:00;<10;<10;<10;<10;;<10;<10
11.06.2021;08:00;17;<10;<10;<10;;<10;<10
11.06.2021;09:00;<10;<10;<10;<10;;23;<10
11.06.2021;10:00;<10;;<10;<10;;13;<10
11.06.2021;11:00;<10;<10;<10;<10;;<10;<10
11.06.2021;12:00;10;<10;<10;<10;;<10;<10
11.06.2021;13:00;12;<10;<10;22;;<10;<10
11.06.2021;14:00;<10;<10;<10;11;;<10;<10
11.06.2021;15:00;10;<10;;<10;;11;<10
11.06.2021;16:00;<10;<10;;12;;<10;<10
11.06.2021;17:00;<10;<10;;<10;;<10;<10
11.06.2021;18:00;<10;<10;<10;<10;;<10;<10
11.06.2021;19:00;<10;<10;<10;<10;;<10;<10
11.06.2021;20:00;<10;<10;<10;<10;;<10;<10
11.06.2021;21:00;<10;<10;<10;<10;;;<10
11.06.2021;22:00;<10;<10;<10;<10;;<10;<10
11.06.2021;23:00;<10;<10;<10;<10;;<10;<10
11.06.2021;24:00:00;<10;<10;<10;<10;;<10;<10
